"","sample.size","estimate","estimator","subset","simulation","independence","nuisance"
"1338","1000",-0.422054890006383,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1339","1000",8.39878325061975,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1340","1000",3.28166816706171,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1341","1000",1.96073776292743,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1342","1000",-2.422615019812,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1343","1000",-0.862364680787824,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1344","1000",0.471926464739161,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1345","1000",8.39878325061975,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1346","1000",4.14854738548745,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1347","1000",2.8955237936163,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1348","1000",-2.32166496029111,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1349","1000",0.278489420786126,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1350","1000",1.35844004904982,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1351","1000",24.5626196389681,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1352","1000",2.73705140039553,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1353","1000",2.91893029404277,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1354","1000",-2.91037990356536,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1355","1000",-1.0514183825833,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1356","1000",-0.567011570179348,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1357","1000",-1.74297424486379,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1358","1000",2.73705140039553,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1359","1000",2.87547194959411,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1360","1000",2.23751360824565,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1361","1000",-0.997932049031199,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1362","1000",0.92003512545524,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1363","1000",-1.74297424486379,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1364","1000",3.98823105922594,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1365","1000",3.95833352564222,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1366","1000",3.03771874199952,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1367","1000",0.19843090136143,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1368","1000",1.92379045563917,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1369","1000",93.6495652879907,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1370","1000",2.98046519847238,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1371","1000",2.40901134396954,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1372","1000",-4.42854186550126,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1373","1000",-0.890177708850363,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1374","1000",-0.244654021638199,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1375","1000",96.3447038913252,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1376","1000",2.98046519847238,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1377","1000",3.23356827358476,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1378","1000",5.12586262980247,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1379","1000",-0.908169024484366,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1380","1000",2.72230550012471,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1381","1000",96.3447038913252,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1382","1000",3.34630529993323,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1383","1000",7.82243005251561,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1384","1000",3.56038002644251,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1385","1000",0.265418775814396,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1386","1000",3.13661196766434,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1387","1000",26.622160862274,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1388","1000",2.77363121924551,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1389","1000",2.54249291062445,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1390","1000",-4.09432499322256,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1391","1000",-1.40722805010292,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1392","1000",-0.806854693347091,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1393","1000",11.9449492793225,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1394","1000",2.77363121924551,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1395","1000",2.47960356167149,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1396","1000",-1.63712353361061,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1397","1000",-1.38304440535054,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1398","1000",-0.0377758852107177,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1399","1000",11.9449492793225,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1400","1000",2.87866406252903,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1401","1000",3.36663977122072,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1402","1000",-1.79942872355521,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1403","1000",-0.288372370883682,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1404","1000",0.720430260906205,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1405","1000",79.7070678736993,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1406","1000",3.16409646344518,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1407","1000",6.16234255223546,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1408","1000",-4.70510104962442,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1409","1000",-1.27390585874847,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1410","1000",-0.689004037871051,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1411","1000",5.80753413904274,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1412","1000",3.16409646344518,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1413","1000",3.85994145873192,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1414","1000",-2.39995765774216,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1415","1000",-1.3393617188336,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1416","1000",0.436067637436385,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1417","1000",5.80753413904274,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1418","1000",3.02263975021661,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1419","1000",3.43181384468453,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1420","1000",-1.88157725292976,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1421","1000",-0.288015567785475,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1422","1000",1.20942706242255,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1423","1000",55.2446627630423,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1424","1000",3.25923776120659,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1425","1000",3.2714436331298,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1426","1000",-3.41989992061054,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1427","1000",-1.28722123707029,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1428","1000",-0.569065550318654,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1429","1000",8.88594795203051,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1430","1000",3.25923776120659,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1431","1000",3.19969157775432,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1432","1000",-2.21708638311541,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1433","1000",-1.28313103376162,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1434","1000",0.126420571145233,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1435","1000",8.88594795203051,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1436","1000",3.07332744223593,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1437","1000",3.56865791376187,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1438","1000",-1.91978415927059,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1439","1000",-0.256764559817572,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1440","1000",0.844536873618861,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1441","1000",52.4050607346911,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1442","1000",3.07129164055136,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1443","1000",1.18410282490814,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1444","1000",-5.33502186240184,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1445","1000",-1.20044457827098,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1446","1000",-0.604136212267769,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1447","1000",7.41395346666399,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1448","1000",3.07129164055136,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1449","1000",2.88380968060112,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1450","1000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1451","1000",-1.14482108931202,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1452","1000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1453","1000",7.41395346666399,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1454","1000",4.54609073472406,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1455","1000",5.13345519263331,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1456","1000",-6.5506160575518,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1457","1000",-0.00414208303088515,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1458","1000",0.755097992728694,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1459","1000",38.5961411270535,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1460","1000",2.90617505571023,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1461","1000",1.95131298290648,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1462","1000",-3.5822908653466,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1463","1000",-1.47348664877751,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1464","1000",-0.980727718107182,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1465","1000",-4.492190634759,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1466","1000",2.90617505571023,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1467","1000",2.67692696858548,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1468","1000",-2.6494391270177,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1469","1000",-1.45761450240549,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1470","1000",-1.04192999191814,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1471","1000",-4.492190634759,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1472","1000",3.14905560213776,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1473","1000",1.98221774840179,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1474","1000",-5.24331234600399,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1475","1000",-0.564268081123664,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1476","1000",-0.363947403712881,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1477","1000",42.3124606563592,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1478","1000",2.75934623062927,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1479","1000",3.11132498379379,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1480","1000",-2.50954752626809,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1481","1000",-0.523052400923753,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1482","1000",0.110028073430687,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1483","1000",9.4736311899921,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1484","1000",2.75934623062927,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1485","1000",2.86790327958228,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1486","1000",-0.426217177367188,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1487","1000",-0.494600200059615,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1488","1000",0.696894350251931,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1489","1000",9.4736311899921,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1490","1000",3.36203810554411,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1491","1000",4.70452732691309,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1492","1000",-0.0445650272378779,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1493","1000",0.349431442780855,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1494","1000",1.43801276806487,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1495","1000",52.9041505786843,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1496","1000",2.2773346367635,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1497","1000",2.30959965532493,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1498","1000",-4.60201608897062,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1499","1000",-1.12563039121859,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1500","1000",-0.8056929716135,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1501","1000",9.99472238330016,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1502","1000",2.2773346367635,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1503","1000",2.22148398536589,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1504","1000",2.83486152266938,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1505","1000",-1.14458634761618,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1506","1000",0.578587245028134,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1507","1000",9.99472238330016,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1508","1000",2.41738624762748,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1509","1000",3.06527465203924,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1510","1000",11.0692918415257,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1511","1000",-0.311057512067794,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1512","1000",1.89160431519895,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1513","1000",6.82179220979862,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1514","1000",3.38203565212935,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1515","1000",3.52214353537035,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1516","1000",-4.62397629132042,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1517","1000",-1.21574103679006,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1518","1000",-0.606631142164858,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1519","1000",3.84436482063559,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1520","1000",3.38203565212935,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1521","1000",3.71748810741358,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1522","1000",-6.34779952527391,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1523","1000",-1.1799885837995,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1524","1000",-0.29397158733876,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1525","1000",3.84436482063559,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1526","1000",4.02836619468421,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1527","1000",4.72601754540231,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1528","1000",-6.33174725834205,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1529","1000",-0.181767186057144,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1530","1000",0.513415668684694,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1531","1000",103.182664702207,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1532","1000",3.15923088153778,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1533","1000",-2.1871158107953,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1534","1000",-3.09423542125123,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1535","1000",-1.10459183074075,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1536","1000",-0.433599902437423,"aipw","outcome","linear.constant.cate",TRUE,"forest"
